dsny_namecode,year,time,cont,ton,namecode_tds,SD,units_S8,units_current,units_total,number_rental_rooms,population_S8,population_PH,population_total,residential_buildings,non-residential_buildings,stairhalls,total_sqft,acres,net_dev_sqft,acres_nopark,bldg_coverage_sqft,cubage_cuft,development_cost,families_on_fixed_income,ave_r_per_unit,density_PopPerSqFt,density_PopPerDevFt,density_PopPerCubage,cost_per_rental_room_ab,bldg_land_ratio,avg_m_gross_rent,pct_families_on_fixed_income,dev_name,extcomp,waste_yard,intcomp,rec_bins,balers,bulk_conts,per_unit_rb,per_capita_rb,Avg Temperature,Precipitation,Snowdepth,label_n4,C1,C2,C3,C4,HeavyPre,Snow,month,January,February,March,April,May,June,July,August,September,October,November,December,pandemic,nondev_sqft,park_acres,mean_ton,rolling_ton,ave_height,ave_bldg_sqft
conlonlihfe,2017,2017-07-01,1.0,10.97,232,1,0.0,513.0,530.0,1696.5,0.0,562.0,562.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.060377358490566,0.0048357813400793,0.0048357813400793,0.0001502851808382,38572.943396226416,40.086666666666666,345.6666666666667,,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0035587188612099,77.58,0.07,0.0,O,0,0,0,0,0.0,0.0,July,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,11.631666666666668,11.876666666666658,32.17736647822608,38739.0
conlonlihfe,2017,2017-08-01,1.0,8.24,232,1,0.0,513.0,530.0,1696.5,0.0,562.0,562.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.060377358490566,0.0048357813400793,0.0048357813400793,0.0001502851808382,38572.943396226416,40.086666666666666,345.6666666666667,,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0035587188612099,74.84,0.11,0.0,O,0,0,0,0,0.0,0.0,August,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,11.631666666666668,10.280555555555546,32.17736647822608,38739.0
conlonlihfe,2017,2017-09-01,0.0,11.631666666666668,232,1,0.0,513.0,530.0,1696.5,0.0,562.0,562.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.060377358490566,0.0048357813400793,0.0048357813400793,0.0001502851808382,38572.943396226416,40.086666666666666,345.6666666666667,,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0035587188612099,70.64,0.06,0.0,O,0,0,0,0,0.0,0.0,September,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,11.631666666666668,9.967222222222214,32.17736647822608,38739.0
conlonlihfe,2017,2017-10-01,1.0,10.03,232,1,0.0,513.0,530.0,1696.5,0.0,562.0,562.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.060377358490566,0.0048357813400793,0.0048357813400793,0.0001502851808382,38572.943396226416,40.086666666666666,345.6666666666667,,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0035587188612099,64.9,0.12,0.0,O,0,0,0,0,0.0,0.0,October,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,11.631666666666668,14.487222222222213,32.17736647822608,38739.0
conlonlihfe,2017,2017-11-01,2.0,21.8,232,1,0.0,513.0,530.0,1696.5,0.0,562.0,562.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.060377358490566,0.0048357813400793,0.0048357813400793,0.0001502851808382,38572.943396226416,40.086666666666666,345.6666666666667,,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0035587188612099,48.21,0.07,0.0,O,0,0,0,0,0.0,0.0,November,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,11.631666666666668,12.98999999999999,32.17736647822608,38739.0
conlonlihfe,2017,2017-12-01,1.0,7.14,232,1,0.0,513.0,530.0,1696.5,0.0,562.0,562.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.060377358490566,0.0048357813400793,0.0048357813400793,0.0001502851808382,38572.943396226416,40.086666666666666,345.6666666666667,,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0035587188612099,36.02,0.08,0.13,O,0,0,0,0,0.0,1.0,December,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,11.631666666666668,12.486666666666656,32.17736647822608,38739.0
conlonlihfe,2018,2018-01-01,1.0,8.52,232,1,0.0,513.0,530.0,1696.5,0.0,581.0,581.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.0962264150943395,0.0049992686095837,0.0049992686095837,0.0001553659965605,38572.943396226416,40.086666666666666,347.3333333333333,,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034423407917383,31.79,0.31,0.23,O,0,0,0,0,1.0,1.0,January,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,14.604166666666666,10.796666666666658,32.17736647822608,38739.0
conlonlihfe,2018,2018-02-01,2.0,16.73,232,1,0.0,513.0,530.0,1696.5,0.0,581.0,581.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.0962264150943395,0.0049992686095837,0.0049992686095837,0.0001553659965605,38572.943396226416,40.086666666666666,347.3333333333333,,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034423407917383,41.5,0.21,0.14,O,0,0,0,0,1.0,1.0,February,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,14.604166666666666,10.856666666666657,32.17736647822608,38739.0
conlonlihfe,2018,2018-03-01,1.0,7.32,232,1,0.0,513.0,530.0,1696.5,0.0,581.0,581.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.0962264150943395,0.0049992686095837,0.0049992686095837,0.0001553659965605,38572.943396226416,40.086666666666666,347.3333333333333,,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034423407917383,40.22,0.13,0.19,O,0,0,0,0,0.0,1.0,March,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,14.604166666666666,12.903333333333324,32.17736647822608,38739.0
conlonlihfe,2018,2018-04-01,2.0,14.66,232,1,0.0,513.0,530.0,1696.5,0.0,581.0,581.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.0962264150943395,0.0049992686095837,0.0049992686095837,0.0001553659965605,38572.943396226416,40.086666666666666,347.3333333333333,,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034423407917383,48.72,0.17,0.17,O,0,0,0,0,0.0,1.0,April,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,14.604166666666666,10.48999999999999,32.17736647822608,38739.0
conlonlihfe,2018,2018-05-01,1.0,9.49,232,1,0.0,513.0,530.0,1696.5,0.0,581.0,581.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.0962264150943395,0.0049992686095837,0.0049992686095837,0.0001553659965605,38572.943396226416,40.086666666666666,347.3333333333333,,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034423407917383,66.08,0.1,0.0,O,0,0,0,0,0.0,0.0,May,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,14.604166666666666,13.766666666666657,32.17736647822608,38739.0
conlonlihfe,2018,2018-06-01,2.0,17.15,232,1,0.0,513.0,530.0,1696.5,0.0,581.0,581.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.0962264150943395,0.0049992686095837,0.0049992686095837,0.0001553659965605,38572.943396226416,40.086666666666666,347.3333333333333,,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034423407917383,72.28,0.12,0.0,O,0,0,0,0,0.0,0.0,June,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,14.604166666666666,11.366666666666655,32.17736647822608,38739.0
conlonlihfe,2018,2018-07-01,1.0,7.46,232,1,0.0,513.0,530.0,1696.5,0.0,581.0,581.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.0962264150943395,0.0049992686095837,0.0049992686095837,0.0001553659965605,38572.943396226416,40.086666666666666,347.3333333333333,,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034423407917383,79.19,0.17,0.0,O,0,0,0,0,0.0,0.0,July,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,14.604166666666666,17.61999999999999,32.17736647822608,38739.0
conlonlihfe,2018,2018-08-01,3.0,28.25,232,1,0.0,513.0,530.0,1696.5,0.0,581.0,581.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.0962264150943395,0.0049992686095837,0.0049992686095837,0.0001553659965605,38572.943396226416,40.086666666666666,347.3333333333333,,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034423407917383,80.31,0.2,0.0,O,0,0,0,0,1.0,0.0,August,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,14.604166666666666,16.77138888888888,32.17736647822608,38739.0
conlonlihfe,2018,2018-09-01,0.0,14.604166666666666,232,1,0.0,513.0,530.0,1696.5,0.0,581.0,581.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.0962264150943395,0.0049992686095837,0.0049992686095837,0.0001553659965605,38572.943396226416,40.086666666666666,347.3333333333333,,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034423407917383,72.3,0.2,0.0,O,0,0,0,0,1.0,0.0,September,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,14.604166666666666,24.011388888888877,32.17736647822608,38739.0
conlonlihfe,2018,2018-10-01,3.0,29.18,232,1,0.0,513.0,530.0,1696.5,0.0,581.0,581.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.0962264150943395,0.0049992686095837,0.0049992686095837,0.0001553659965605,38572.943396226416,40.086666666666666,347.3333333333333,,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034423407917383,59.53,0.1,0.0,O,0,0,0,0,0.0,0.0,October,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,14.604166666666666,20.564722222222212,32.17736647822608,38739.0
conlonlihfe,2018,2018-11-01,2.0,17.91,232,1,0.0,513.0,530.0,1696.5,0.0,581.0,581.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.0962264150943395,0.0049992686095837,0.0049992686095837,0.0001553659965605,38572.943396226416,40.086666666666666,347.3333333333333,,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034423407917383,45.77,0.24,0.1,O,0,0,0,0,1.0,1.0,November,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,14.604166666666666,21.88999999999999,32.17736647822608,38739.0
conlonlihfe,2018,2018-12-01,2.0,18.58,232,1,0.0,513.0,530.0,1696.5,0.0,581.0,581.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.0962264150943395,0.0049992686095837,0.0049992686095837,0.0001553659965605,38572.943396226416,40.086666666666666,347.3333333333333,,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034423407917383,40.63,0.18,0.0,O,0,0,0,0,0.0,0.0,December,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,14.604166666666666,18.056666666666658,32.17736647822608,38739.0
conlonlihfe,2019,2019-01-01,2.0,17.68,232,1,0.0,513.0,530.0,1696.5,0.0,583.0,583.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.1,0.0050164777958474,0.0050164777958474,0.0001559008192681,38572.943396226416,40.086666666666666,353.3333333333333,91.1,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034305317324185,33.68,0.17,0.0,O,0,0,0,0,0.0,0.0,January,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12.805,14.393333333333324,32.17736647822608,38739.0
conlonlihfe,2019,2019-02-01,1.0,6.92,232,1,0.0,513.0,530.0,1696.5,0.0,583.0,583.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.1,0.0050164777958474,0.0050164777958474,0.0001559008192681,38572.943396226416,40.086666666666666,353.3333333333333,91.1,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034305317324185,35.49,0.12,0.0,O,0,0,0,0,0.0,0.0,February,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12.805,10.79999999999999,32.17736647822608,38739.0
conlonlihfe,2019,2019-03-01,1.0,7.8,232,1,0.0,513.0,530.0,1696.5,0.0,583.0,583.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.1,0.0050164777958474,0.0050164777958474,0.0001559008192681,38572.943396226416,40.086666666666666,353.3333333333333,91.1,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034305317324185,40.78,0.11,0.13,O,0,0,0,0,0.0,1.0,March,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12.805,8.04999999999999,32.17736647822608,38739.0
conlonlihfe,2019,2019-04-01,1.0,9.43,232,1,0.0,513.0,530.0,1696.5,0.0,583.0,583.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.1,0.0050164777958474,0.0050164777958474,0.0001559008192681,38572.943396226416,40.086666666666666,353.3333333333333,91.1,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034305317324185,53.12,0.15,0.0,O,0,0,0,0,0.0,0.0,April,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12.805,12.16999999999999,32.17736647822608,38739.0
conlonlihfe,2019,2019-05-01,2.0,19.28,232,1,0.0,513.0,530.0,1696.5,0.0,583.0,583.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.1,0.0050164777958474,0.0050164777958474,0.0001559008192681,38572.943396226416,40.086666666666666,353.3333333333333,91.1,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034305317324185,61.11,0.21,0.0,O,0,0,0,0,1.0,0.0,May,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,12.805,19.10999999999999,32.17736647822608,38739.0
conlonlihfe,2019,2019-06-01,3.0,28.62,232,1,0.0,513.0,530.0,1696.5,0.0,583.0,583.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.1,0.0050164777958474,0.0050164777958474,0.0001559008192681,38572.943396226416,40.086666666666666,353.3333333333333,91.1,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034305317324185,72.15,0.16,0.0,O,0,0,0,0,0.0,0.0,June,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,12.805,20.23499999999999,32.17736647822608,38739.0
conlonlihfe,2019,2019-07-01,0.0,12.805,232,1,0.0,513.0,530.0,1696.5,0.0,583.0,583.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.1,0.0050164777958474,0.0050164777958474,0.0001559008192681,38572.943396226416,40.086666666666666,353.3333333333333,91.1,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034305317324185,81.02,0.18,0.0,O,0,0,0,0,0.0,0.0,July,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,12.805,19.95499999999999,32.17736647822608,38739.0
conlonlihfe,2019,2019-08-01,2.0,18.44,232,1,0.0,513.0,530.0,1696.5,0.0,583.0,583.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.1,0.0050164777958474,0.0050164777958474,0.0001559008192681,38572.943396226416,40.086666666666666,353.3333333333333,91.1,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034305317324185,76.6,0.12,0.0,O,0,0,0,0,0.0,0.0,August,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,12.805,13.778333333333324,32.17736647822608,38739.0
conlonlihfe,2019,2019-09-01,1.0,10.09,232,1,0.0,513.0,530.0,1696.5,0.0,583.0,583.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.1,0.0050164777958474,0.0050164777958474,0.0001559008192681,38572.943396226416,40.086666666666666,353.3333333333333,91.1,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034305317324185,71.58,0.02,0.0,O,0,0,0,0,0.0,0.0,September,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,12.805,12.61999999999999,32.17736647822608,38739.0
conlonlihfe,2019,2019-10-01,1.0,9.33,232,1,0.0,513.0,530.0,1696.5,0.0,583.0,583.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.1,0.0050164777958474,0.0050164777958474,0.0001559008192681,38572.943396226416,40.086666666666666,353.3333333333333,91.1,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034305317324185,60.6,0.18,0.0,O,0,0,0,0,0.0,0.0,October,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,12.805,9.846666666666657,32.17736647822608,38739.0
conlonlihfe,2019,2019-11-01,1.0,10.12,232,1,0.0,513.0,530.0,1696.5,0.0,583.0,583.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.1,0.0050164777958474,0.0050164777958474,0.0001559008192681,38572.943396226416,40.086666666666666,353.3333333333333,91.1,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034305317324185,44.8,0.06,0.0,O,0,0,0,0,0.0,0.0,November,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,12.805,11.79999999999999,32.17736647822608,38739.0
conlonlihfe,2019,2019-12-01,2.0,15.95,232,1,0.0,513.0,530.0,1696.5,0.0,583.0,583.0,3.0,0.0,3.0,116217.0,2.67,116217.0,2.67,38974.0,3739557.0,20443660.0,0.0,1.1,0.0050164777958474,0.0050164777958474,0.0001559008192681,38572.943396226416,40.086666666666666,353.3333333333333,91.1,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034305317324185,39.09,0.23,0.03,O,0,0,0,0,1.0,1.0,December,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,12.805,15.023333333333325,32.17736647822608,38739.0
conlonlihfe,2020,2020-01-01,2.0,19.0,232,1,0.0,513.0,530.0,1696.5,0.0,582.0,582.0,3.0,0.0,3.0,116217.0,2.67,116217.0,3.0,38974.0,3739557.0,20443660.0,0.0,1.0981132075471698,0.0050078732027156,0.0050078732027156,0.0001556334079143,38572.943396226416,40.086666666666666,360.0,90.33333333333331,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034364261168384,38.84,0.05,0.03,O,0,0,0,0,0.0,1.0,January,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.33,11.118333333333332,17.949999999999992,32.17736647822608,38739.0
conlonlihfe,2020,2020-02-01,2.0,18.9,232,1,0.0,513.0,530.0,1696.5,0.0,582.0,582.0,3.0,0.0,3.0,116217.0,2.67,116217.0,3.0,38974.0,3739557.0,20443660.0,0.0,1.0981132075471698,0.0050078732027156,0.0050078732027156,0.0001556334079143,38572.943396226416,40.086666666666666,360.0,90.33333333333331,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034364261168384,39.44,0.08,0.0,O,0,0,0,0,0.0,0.0,February,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.33,11.118333333333332,17.34999999999999,32.17736647822608,38739.0
conlonlihfe,2020,2020-03-01,2.0,14.15,232,1,0.0,513.0,530.0,1696.5,0.0,582.0,582.0,3.0,0.0,3.0,116217.0,2.67,116217.0,3.0,38974.0,3739557.0,20443660.0,0.0,1.0981132075471698,0.0050078732027156,0.0050078732027156,0.0001556334079143,38572.943396226416,40.086666666666666,360.0,90.33333333333331,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034364261168384,47.19,0.13,0.0,O,0,0,0,0,0.0,0.0,March,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.33,11.118333333333332,14.722777777777766,32.17736647822608,38739.0
conlonlihfe,2020,2020-04-01,0.0,11.118333333333332,232,1,0.0,513.0,530.0,1696.5,0.0,582.0,582.0,3.0,0.0,3.0,116217.0,2.67,116217.0,3.0,38974.0,3739557.0,20443660.0,0.0,1.0981132075471698,0.0050078732027156,0.0050078732027156,0.0001556334079143,38572.943396226416,40.086666666666666,360.0,90.33333333333331,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034364261168384,50.06,0.13,0.0,O,0,0,0,0,0.0,0.0,April,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,-0.33,11.118333333333332,12.128888888888879,32.17736647822608,38739.0
conlonlihfe,2020,2020-05-01,0.0,11.118333333333332,232,1,0.0,513.0,530.0,1696.5,0.0,582.0,582.0,3.0,0.0,3.0,116217.0,2.67,116217.0,3.0,38974.0,3739557.0,20443660.0,0.0,1.0981132075471698,0.0050078732027156,0.0050078732027156,0.0001556334079143,38572.943396226416,40.086666666666666,360.0,90.33333333333331,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034364261168384,60.09,0.06,0.0,O,0,0,0,0,0.0,0.0,May,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,-0.33,11.118333333333332,11.118333333333323,32.17736647822608,38739.0
conlonlihfe,2020,2020-06-01,0.0,11.118333333333332,232,1,0.0,513.0,530.0,1696.5,0.0,582.0,582.0,3.0,0.0,3.0,116217.0,2.67,116217.0,3.0,38974.0,3739557.0,20443660.0,0.0,1.0981132075471698,0.0050078732027156,0.0050078732027156,0.0001556334079143,38572.943396226416,40.086666666666666,360.0,90.33333333333331,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034364261168384,75.03,0.04,0.0,O,0,0,0,0,0.0,0.0,June,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,-0.33,11.118333333333332,11.118333333333323,32.17736647822608,38739.0
conlonlihfe,2020,2020-07-01,0.0,11.118333333333332,232,1,0.0,513.0,530.0,1696.5,0.0,582.0,582.0,3.0,0.0,3.0,116217.0,2.67,116217.0,3.0,38974.0,3739557.0,20443660.0,0.0,1.0981132075471698,0.0050078732027156,0.0050078732027156,0.0001556334079143,38572.943396226416,40.086666666666666,360.0,90.33333333333331,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034364261168384,81.77,0.15,0.0,O,0,0,0,0,0.0,0.0,July,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,-0.33,11.118333333333332,15.035555555555547,32.17736647822608,38739.0
conlonlihfe,2020,2020-08-01,2.0,22.87,232,1,0.0,513.0,530.0,1696.5,0.0,582.0,582.0,3.0,0.0,3.0,116217.0,2.67,116217.0,3.0,38974.0,3739557.0,20443660.0,0.0,1.0981132075471698,0.0050078732027156,0.0050078732027156,0.0001556334079143,38572.943396226416,40.086666666666666,360.0,90.33333333333331,"CONLON LIHFE TOWER, INTERNATIONAL TOWER, SHELTON HOUSE",1.0,1.0,3.0,2.0,0.0,0.0,0.0037735849056603,0.0034364261168384,78.91,0.16,0.0,O,0,0,0,0,0.0,0.0,August,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,-0.33,11.118333333333332,14.822777777777768,32.17736647822608,38739.0
